tair_id,gene_length,in_rnaseq,in_microarray
AT5G58520,2300.0,True,True
AT5G58530,1390.0,True,True
AT5G58540,1931.0,True,True
AT5G58550,3346.0,True,True
AT5G58560,1477.0,True,True
AT5G58570,593.0,True,True
AT5G58575,1462.0,True,True
AT5G58580,1548.0,True,True
AT5G58590,1137.0,True,True
AT5G58595,84.0,True,False
AT5G58600,1616.0,True,True
AT5G58610,4215.0,True,True
AT5G58620,2580.0,True,True
AT5G58630,1269.0,True,True
AT5G58640,1104.0,True,True
AT5G58650,439.0,True,True
AT5G58660,1574.0,True,True
AT5G58670,2164.0,True,True
AT5G58680,1416.0,True,True
AT5G58690,2412.0,True,True
AT5G58700,2526.0,True,True
AT5G58710,963.0,True,True
AT5G58720,2256.0,True,True
AT5G58730,1546.0,True,True
AT5G58740,838.0,True,True
AT5G58750,1555.0,True,True
AT5G58760,2340.0,True,True
AT5G58770,1328.0,True,True
AT5G58780,1095.0,True,True
AT5G58782,1234.0,True,True
AT5G58784,1162.0,True,True
AT5G58787,1667.0,True,True
AT5G58790,986.0,True,True
AT5G58800,908.0,True,True
AT5G58810,,True,True
AT5G58820,2297.0,True,True
AT5G58830,2229.0,True,True
AT5G58840,2851.0,True,True
AT5G58850,1408.0,True,True
AT5G58860,1864.0,True,True
AT5G58870,2969.0,True,True
AT5G58880,3599.0,True,False
AT5G58890,885.0,True,True
AT5G58900,1885.0,True,True
AT5G58910,2133.0,True,True
AT5G58920,830.0,True,True
AT5G58930,2176.0,True,True
AT5G58940,2578.0,True,True
AT5G58950,2393.0,True,True
AT5G58960,2333.0,True,True
AT5G58970,1875.0,True,True
AT5G58980,2404.0,True,True
AT5G58990,1083.0,True,False
AT5G59000,1432.0,True,True
AT5G59010,2322.0,True,True
AT5G59020,3005.0,True,True
AT5G59030,1253.0,True,True
AT5G59040,726.0,True,True
AT5G59050,3535.0,True,True
AT5G59055,72.0,True,False
AT5G59060,481.0,False,True
AT5G59070,1746.0,True,True
AT5G59080,3570.0,True,True
AT5G59090,2921.0,True,True
AT5G59100,2346.0,True,True
AT5G59105,501.0,True,False
AT5G59110,519.0,True,True
AT5G59120,2487.0,True,True
AT5G59130,2664.0,True,True
AT5G59140,758.0,True,True
AT5G59150,1913.0,True,True
AT5G59160,2008.0,True,True
AT5G59170,1135.0,True,True
AT5G59180,1003.0,True,True
AT5G59190,2082.0,True,True
AT5G59200,1639.0,True,True
AT5G59210,1711.0,True,True
AT5G59220,2084.0,True,True
AT5G59230,698.0,True,False
AT5G59240,894.0,True,True
AT5G59250,2021.0,True,True
AT5G59260,2297.0,True,True
AT5G59270,2380.0,True,True
AT5G59280,1071.0,True,False
AT5G59290,1958.0,True,True
AT5G59300,501.0,True,True
AT5G59305,606.0,True,True
AT5G59310,830.0,True,True
AT5G59320,769.0,True,True
AT5G59330,610.0,True,True
AT5G59340,1276.0,True,True
AT5G59350,1725.0,True,True
AT5G59360,1099.0,True,True
AT5G59370,1833.0,True,True
AT5G59380,1089.0,True,True
AT5G59390,2270.0,True,False
AT5G59395,72.0,True,False
AT5G59400,1201.0,True,True
AT5G59410,839.0,True,True
AT5G59420,1789.0,True,True
AT5G59430,2847.0,True,True
AT5G59440,1385.0,True,True
AT5G59450,2334.0,True,True
AT5G59460,963.0,True,True
AT5G59470,845.0,True,False
AT5G59480,1598.0,True,True
AT5G59490,1407.0,True,True
AT5G59500,1871.0,True,True
AT5G59505,125.0,True,False
AT5G59510,1070.0,True,True
AT5G59515,,False,True
AT5G59520,1442.0,True,True
AT5G59530,1509.0,True,True
AT5G59540,1868.0,True,True
AT5G59550,2003.0,True,True
AT5G59560,1482.0,True,True
AT5G59570,3655.0,True,False
AT5G59580,1870.0,True,True
AT5G59590,1740.0,True,True
AT5G59600,2057.0,True,True
AT5G59610,3280.0,True,True
AT5G59613,1046.0,True,False
AT5G59616,462.0,True,False
AT5G59630,,False,True
AT5G59640,,True,True
AT5G59650,3001.0,True,True
AT5G59660,2690.0,True,True
AT5G59662,1389.0,True,False
AT5G59670,3202.0,True,True
AT5G59680,3255.0,True,True
AT5G59690,745.0,True,True
AT5G59700,3098.0,True,True
AT5G59710,3034.0,True,True
AT5G59720,978.0,True,True
AT5G59730,2296.0,True,True
AT5G59732,2266.0,True,False
AT5G59740,1528.0,True,True
AT5G59750,2083.0,True,True
AT5G59760,973.0,True,True
AT5G59770,1032.0,True,True
AT5G59780,1588.0,True,True
AT5G59790,2084.0,True,False
AT5G59800,1424.0,True,True
AT5G59810,2631.0,True,True
AT5G59820,981.0,True,True
AT5G59830,1830.0,True,True
AT5G59840,1240.0,True,True
AT5G59845,701.0,True,True
AT5G59850,847.0,True,True
AT5G59860,474.0,True,True
AT5G59865,373.0,True,False
AT5G59870,780.0,True,True
AT5G59880,959.0,True,True
AT5G59890,1474.0,True,True
AT5G59900,2805.0,True,True
AT5G59910,1286.0,True,True
AT5G59920,2591.0,True,False
AT5G59930,2441.0,True,True
AT5G59940,2259.0,True,True
AT5G59950,1663.0,True,True
AT5G59960,2055.0,True,True
AT5G59970,899.0,True,False
AT5G59980,2385.0,True,True
AT5G59990,1538.0,True,True
AT5G60000,487.0,True,False
AT5G60010,3144.0,True,True
AT5G60020,2090.0,True,True
AT5G60030,1159.0,True,True
AT5G60040,4817.0,True,True
AT5G60050,1978.0,True,False
AT5G60060,1283.0,True,False
AT5G60070,2052.0,True,True
AT5G60080,1134.0,True,True
AT5G60090,1480.0,True,True
AT5G60100,2805.0,True,True
AT5G60110,984.0,True,True
AT5G60120,2981.0,True,True
AT5G60130,1464.0,True,True
AT5G60140,1364.0,True,True
AT5G60142,1557.0,True,False
AT5G60150,4266.0,True,True
AT5G60160,1805.0,True,True
AT5G60170,3509.0,True,True
AT5G60180,1261.0,True,False
AT5G60190,1184.0,True,True
AT5G60200,1614.0,True,True
AT5G60210,4453.0,True,True
AT5G60220,1073.0,True,True
AT5G60230,1606.0,True,True
AT5G60240,162.0,True,True
AT5G60250,3246.0,True,True
AT5G60260,539.0,True,True
AT5G60270,2321.0,True,True
AT5G60280,2312.0,True,True
AT5G60285,81.0,True,False
AT5G60290,462.0,False,True
AT5G60300,3265.0,True,True
AT5G60310,2138.0,True,True
AT5G60320,2028.0,True,True
AT5G60335,1046.0,True,False
AT5G60340,990.0,True,True
AT5G60350,1307.0,True,True
AT5G60360,1795.0,True,True
AT5G60370,1865.0,True,False
AT5G60380,1122.0,True,False
AT5G60390,2325.0,True,True
AT5G60400,1344.0,True,True
AT5G60408,206.0,True,False
AT5G60410,3780.0,True,True
AT5G60420,,False,True
AT5G60430,1609.0,True,False
AT5G60440,2044.0,True,True
AT5G60450,3267.0,True,True
AT5G60460,1409.0,True,True
AT5G60470,1705.0,True,True
AT5G60480,965.0,True,False
AT5G60490,1371.0,True,True
AT5G60500,1029.0,True,True
AT5G60510,1269.0,True,False
AT5G60520,1331.0,True,True
AT5G60530,1783.0,True,True
AT5G60540,1174.0,True,True
AT5G60550,1950.0,True,True
AT5G60553,390.0,True,False
AT5G60560,1224.0,True,False
AT5G60570,2239.0,True,True
AT5G60580,2489.0,True,False
AT5G60590,1316.0,True,True
AT5G60600,3084.0,True,True
AT5G60610,1614.0,True,True
AT5G60615,684.0,True,False
AT5G60620,1398.0,True,True
AT5G60630,755.0,True,True
AT5G60640,2305.0,True,True
AT5G60650,620.0,True,False
AT5G60660,1448.0,True,True
AT5G60670,1096.0,True,True
AT5G60680,1295.0,True,True
AT5G60690,3544.0,True,True
AT5G60700,3078.0,True,False
AT5G60710,2783.0,True,True
AT5G60720,2414.0,True,True
AT5G60730,1516.0,True,True
AT5G60740,3843.0,True,True
AT5G60750,1481.0,True,True
AT5G60760,2831.0,True,True
AT5G60770,1716.0,True,True
AT5G60780,1922.0,True,True
AT5G60790,2532.0,True,True
AT5G60800,1380.0,True,True
AT5G60810,582.0,True,False
AT5G60820,1648.0,True,True
AT5G60830,621.0,True,False
AT5G60840,1062.0,True,True
AT5G60850,1873.0,True,True
AT5G60860,1046.0,True,True
AT5G60870,1669.0,True,True
AT5G60880,1269.0,True,True
AT5G60890,1777.0,True,True
AT5G60900,2873.0,True,True
AT5G60910,1303.0,True,True
AT5G60920,2309.0,True,True
AT5G60930,4531.0,True,True
AT5G60940,1979.0,True,True
AT5G60945,392.0,True,False
AT5G60950,1071.0,True,True
AT5G60960,1944.0,True,True
AT5G60964,353.0,True,False
AT5G60970,1678.0,True,True
AT5G60978,,True,False
AT5G60980,2560.0,True,True
AT5G60990,1834.0,True,True
AT5G61000,2307.0,True,True
AT5G61010,3300.0,True,True
AT5G61020,2135.0,True,True
AT5G61030,1570.0,True,True
AT5G61040,2455.0,True,True
AT5G61050,759.0,True,True
AT5G61060,2504.0,True,True
AT5G61070,2266.0,True,True
AT5G61090,2442.0,True,True
AT5G61100,1028.0,True,False
AT5G61110,625.0,True,True
AT5G61120,1819.0,True,True
AT5G61130,1082.0,True,True
AT5G61140,6778.0,True,True
AT5G61150,2287.0,True,True
AT5G61160,1725.0,True,True
AT5G61170,920.0,True,True
AT5G61180,1351.0,True,False
AT5G61190,4212.0,True,True
AT5G61200,2173.0,True,False
AT5G61210,1743.0,True,True
AT5G61220,1104.0,True,True
AT5G61230,1335.0,True,True
AT5G61240,1502.0,True,True
AT5G61250,2129.0,True,True
AT5G61260,1975.0,True,True
AT5G61270,1953.0,True,False
AT5G61280,1069.0,True,True
AT5G61290,1625.0,True,True
AT5G61300,2368.0,True,True
AT5G61310,1680.0,True,True
AT5G61320,1494.0,True,True
AT5G61330,2551.0,True,True
AT5G61340,1539.0,True,True
AT5G61350,2877.0,True,True
AT5G61360,963.0,True,True
AT5G61370,1888.0,True,True
AT5G61380,2808.0,True,True
AT5G61390,1932.0,True,False
AT5G61400,1965.0,True,True
AT5G61410,1520.0,True,True
AT5G61412,757.0,True,False
AT5G61420,1979.0,True,True
AT5G61430,1641.0,True,True
AT5G61440,1761.0,True,True
AT5G61450,1850.0,True,True
AT5G61460,3676.0,True,True
AT5G61470,1114.0,True,True
AT5G61480,3732.0,True,True
AT5G61490,986.0,True,False
AT5G61500,1564.0,True,True
AT5G61510,1622.0,True,True
AT5G61520,2301.0,True,True
AT5G61530,2011.0,True,True
AT5G61540,1604.0,True,True
AT5G61550,3062.0,True,True
AT5G61560,3253.0,True,True
AT5G61570,1992.0,True,True
AT5G61580,2043.0,True,True
AT5G61590,1256.0,True,True
AT5G61600,1389.0,True,True
AT5G61605,539.0,True,True
AT5G61610,1087.0,True,False
AT5G61620,1011.0,True,True
AT5G61630,1094.0,True,False
AT5G61640,987.0,True,True
AT5G61650,1704.0,True,True
AT5G61660,1293.0,True,True
AT5G61670,2188.0,True,True
AT5G61680,1394.0,True,False
AT5G61690,3195.0,True,False
AT5G61700,3758.0,True,True
AT5G61710,948.0,True,True
AT5G61720,1678.0,True,True
AT5G61730,3031.0,True,True
AT5G61740,2975.0,True,True
AT5G61750,633.0,True,True
AT5G61760,1557.0,True,True
AT5G61770,1437.0,True,True
AT5G61780,3607.0,True,True
AT5G61790,2182.0,True,True
AT5G61800,1629.0,True,True
AT5G61810,1980.0,True,True
AT5G61820,2137.0,True,True
AT5G61830,1532.0,True,True
AT5G61835,74.0,True,False
AT5G61840,1876.0,True,True
AT5G61850,1378.0,True,True
AT5G61865,1751.0,True,True
AT5G61880,918.0,True,True
AT5G61890,1261.0,True,True
AT5G61900,2149.0,True,True
AT5G61910,5483.0,True,True
AT5G61920,1648.0,True,True
AT5G61930,3181.0,True,True
AT5G61940,3864.0,True,True
AT5G61950,4128.0,True,False
AT5G61960,4611.0,True,True
AT5G61970,2324.0,True,True
AT5G61980,3701.0,True,True
AT5G61990,3526.0,True,True
AT5G62000,3870.0,True,True
AT5G62010,,False,True
AT5G62020,1754.0,True,True
AT5G62030,2276.0,True,True
AT5G62040,630.0,True,True
AT5G62050,2022.0,True,True
AT5G62060,912.0,True,False
AT5G62065,494.0,True,False
AT5G62070,1645.0,True,True
AT5G62080,699.0,True,True
AT5G62090,3409.0,True,True
AT5G62100,1698.0,True,True
AT5G62110,2014.0,True,True
AT5G62120,438.0,True,True
AT5G62130,2936.0,True,True
AT5G62140,1200.0,True,True
AT5G62150,689.0,True,True
AT5G62160,1669.0,True,True
AT5G62162,114.0,True,False
AT5G62165,1603.0,True,True
AT5G62170,2744.0,True,True
AT5G62180,1358.0,True,True
AT5G62190,2455.0,True,True
AT5G62200,1209.0,True,True
AT5G62210,1233.0,True,True
AT5G62220,2118.0,True,True
AT5G62230,3514.0,True,True
AT5G62240,1531.0,True,False
AT5G62250,2136.0,True,True
AT5G62260,1937.0,True,True
AT5G62270,2117.0,True,False
AT5G62280,1296.0,True,True
AT5G62290,1242.0,True,True
AT5G62300,786.0,True,False
AT5G62310,4029.0,True,True
AT5G62320,1054.0,True,True
AT5G62330,623.0,True,True
AT5G62340,934.0,True,True
AT5G62350,1234.0,True,True
AT5G62360,965.0,True,True
AT5G62370,3229.0,True,False
AT5G62380,1396.0,True,True
AT5G62390,2014.0,True,True
AT5G62400,703.0,True,True
AT5G62410,4045.0,True,True
AT5G62420,1218.0,True,True
AT5G62430,1426.0,True,True
AT5G62440,1264.0,True,True
AT5G62450,,False,True
AT5G62460,1701.0,True,True
AT5G62470,1789.0,True,True
AT5G62480,1031.0,True,True
AT5G62490,833.0,True,True
AT5G62500,1474.0,True,True
AT5G62510,1263.0,True,False
AT5G62520,1783.0,True,True
AT5G62530,2589.0,True,True
AT5G62540,877.0,True,True
AT5G62550,1865.0,True,True
AT5G62560,2162.0,True,False
AT5G62570,2983.0,True,True
AT5G62575,758.0,True,True
AT5G62580,2657.0,True,True
AT5G62590,,False,True
AT5G62600,3654.0,True,False
AT5G62610,1495.0,True,True
AT5G62620,2834.0,True,True
AT5G62623,356.0,True,False
AT5G62627,325.0,True,False
AT5G62630,2489.0,True,True
AT5G62640,2105.0,True,True
AT5G62650,1949.0,True,True
AT5G62660,1140.0,True,False
AT5G62670,3293.0,True,True
AT5G62680,2382.0,True,True
AT5G62690,1927.0,True,True
AT5G62700,1947.0,True,False
AT5G62710,2429.0,True,True
AT5G62720,2029.0,True,True
AT5G62730,2257.0,True,True
AT5G62740,1337.0,True,True
AT5G62750,896.0,True,True
AT5G62760,4183.0,True,True
AT5G62770,1365.0,True,True
AT5G62780,624.0,True,False
AT5G62790,1912.0,True,True
AT5G62800,1076.0,True,True
AT5G62810,1918.0,True,True
AT5G62820,1149.0,True,False
AT5G62830,964.0,True,True
AT5G62840,1153.0,True,True
AT5G62848,100.0,True,False
AT5G62850,1392.0,True,True
AT5G62860,657.0,True,True
AT5G62865,1004.0,True,False
AT5G62880,1333.0,True,True
AT5G62890,2635.0,True,True
AT5G62900,975.0,True,True
AT5G62910,1685.0,True,True
AT5G62920,1459.0,True,True
AT5G62930,1388.0,True,True
AT5G62940,1650.0,True,True
AT5G62950,1735.0,True,True
AT5G62960,1922.0,True,True
AT5G62970,1350.0,True,False
AT5G62980,893.0,True,True
AT5G62990,1813.0,True,True
AT5G63000,934.0,True,True
AT5G63010,1304.0,True,True
AT5G63020,2975.0,True,True
AT5G63030,730.0,True,True
AT5G63040,1683.0,True,True
AT5G63050,1552.0,True,True
AT5G63060,1316.0,True,True
AT5G63063,569.0,True,False
AT5G63070,496.0,True,True
AT5G63080,1637.0,True,True
AT5G63085,419.0,True,False
AT5G63087,524.0,True,False
AT5G63090,1262.0,True,False
AT5G63100,1430.0,True,True
AT5G63110,1864.0,True,True
AT5G63120,2836.0,True,True
AT5G63130,1676.0,True,True
AT5G63135,838.0,True,True
AT5G63140,1554.0,True,True
AT5G63150,783.0,True,True
AT5G63160,2204.0,True,False
AT5G63170,1017.0,True,False
AT5G63180,1747.0,True,True
AT5G63190,2616.0,True,True
AT5G63200,2230.0,True,True
AT5G63210,,False,True
AT5G63220,1489.0,True,True
AT5G63225,635.0,True,False
AT5G63230,463.0,True,False
AT5G63240,598.0,True,False
AT5G63250,575.0,True,False
AT5G63260,1972.0,True,True
AT5G63270,574.0,True,False
AT5G63280,1207.0,True,True
AT5G63290,1605.0,True,True
AT5G63300,927.0,True,False
AT5G63310,980.0,True,True
AT5G63320,4556.0,True,True
AT5G63330,,False,True
AT5G63340,519.0,True,True
AT5G63350,1387.0,True,False
AT5G63360,,False,True
AT5G63370,3461.0,True,True
AT5G63375,315.0,True,False
AT5G63380,2060.0,True,True
AT5G63390,2036.0,True,True
AT5G63400,1185.0,True,True
AT5G63410,2667.0,True,True
AT5G63420,3377.0,True,True
AT5G63430,,False,True
AT5G63440,1196.0,True,True
AT5G63450,1905.0,True,True
AT5G63460,1037.0,True,True
AT5G63470,1600.0,True,True
AT5G63480,1139.0,True,True
AT5G63490,2089.0,True,True
AT5G63500,511.0,True,False
AT5G63510,1186.0,True,True
AT5G63520,2072.0,True,True
AT5G63530,1776.0,True,True
AT5G63540,2382.0,True,True
AT5G63550,2147.0,True,False
AT5G63560,1672.0,True,True
AT5G63570,1960.0,True,True
AT5G63580,1380.0,True,True
AT5G63590,1401.0,True,True
AT5G63595,1009.0,True,False
AT5G63600,1772.0,True,True
AT5G63610,2001.0,True,True
AT5G63620,1878.0,True,True
AT5G63625,714.0,True,False
AT5G63630,2453.0,True,True
AT5G63640,2881.0,True,True
AT5G63650,1684.0,True,True
AT5G63660,690.0,True,True
AT5G63670,789.0,True,True
AT5G63680,2208.0,True,True
AT5G63690,850.0,True,True
AT5G63700,2338.0,True,True
AT5G63710,2868.0,True,True
AT5G63715,122.0,True,False
AT5G63720,1549.0,True,True
AT5G63730,1521.0,True,True
AT5G63740,681.0,True,True
AT5G63750,1773.0,True,True
AT5G63760,2125.0,True,True
AT5G63770,4245.0,True,True
AT5G63780,2473.0,True,True
AT5G63790,1585.0,True,True
AT5G63800,2636.0,True,True
AT5G63810,2608.0,True,True
AT5G63820,678.0,True,True
AT5G63830,1568.0,True,True
AT5G63840,3192.0,True,True
AT5G63850,2101.0,True,True
AT5G63860,2209.0,True,True
AT5G63870,1770.0,True,True
AT5G63880,1138.0,True,True
AT5G63890,1855.0,True,True
AT5G63900,1759.0,True,True
AT5G63905,775.0,True,True
AT5G63910,1878.0,True,True
AT5G63920,3098.0,True,True
AT5G63930,4857.0,True,True
AT5G63940,2627.0,True,True
AT5G63941,,True,False
AT5G63950,3743.0,True,True
AT5G63960,3591.0,True,True
AT5G63970,1690.0,True,True
AT5G63980,1062.0,True,True
AT5G63990,1619.0,True,True
AT5G64000,1367.0,True,True
AT5G64010,959.0,True,True
AT5G64020,1818.0,True,False
AT5G64030,3200.0,True,True
AT5G64040,1018.0,True,True
AT5G64050,2187.0,True,True
AT5G64060,1747.0,True,True
AT5G64070,4744.0,True,True
AT5G64080,1022.0,True,True
AT5G64090,1856.0,True,True
AT5G64100,1438.0,True,True
AT5G64110,1434.0,True,True
AT5G64120,1342.0,True,True
AT5G64130,1085.0,True,True
AT5G64140,965.0,True,True
AT5G64150,1863.0,True,True
AT5G64160,1087.0,True,True
AT5G64170,2667.0,True,True
AT5G64180,1066.0,True,True
AT5G64190,1628.0,True,True
AT5G64200,1647.0,True,True
AT5G64210,1324.0,True,True
AT5G64220,3830.0,True,True
AT5G64230,1515.0,True,True
AT5G64240,1627.0,True,True
AT5G64250,1654.0,True,True
AT5G64260,1691.0,True,True
AT5G64270,4627.0,True,True
AT5G64280,2144.0,True,True
AT5G64290,2268.0,True,True
AT5G64300,2459.0,True,True
AT5G64310,946.0,True,True
AT5G64320,2486.0,True,False
AT5G64330,2949.0,True,True
AT5G64340,2471.0,True,True
AT5G64350,714.0,True,True
AT5G64360,2506.0,True,True
AT5G64370,1551.0,True,True
AT5G64380,1493.0,True,True
AT5G64390,4433.0,True,True
AT5G64400,2617.0,True,True
AT5G64410,2793.0,True,True
AT5G64420,4459.0,True,True
AT5G64430,2261.0,True,False
AT5G64440,2383.0,True,True
AT5G64450,546.0,True,True
AT5G64460,1618.0,True,True
AT5G64470,1656.0,True,True
AT5G64480,963.0,True,True
AT5G64490,1084.0,True,True
AT5G64500,1863.0,True,True
AT5G64501,,True,False
AT5G64510,1696.0,True,True
AT5G64520,2292.0,True,True
AT5G64530,1446.0,True,True
AT5G64540,1827.0,True,False
AT5G64550,2533.0,True,True
AT5G64560,1829.0,True,True
AT5G64570,3396.0,True,True
AT5G64572,1366.0,True,False
AT5G64580,3034.0,True,True
AT5G64590,621.0,True,True
AT5G64600,2004.0,True,True
AT5G64610,1677.0,True,True
AT5G64620,1097.0,True,True
AT5G64630,1915.0,True,True
AT5G64640,2282.0,True,True
AT5G64650,1029.0,True,True
AT5G64660,1643.0,True,True
AT5G64667,867.0,True,False
AT5G64670,1327.0,True,True
AT5G64680,1145.0,True,True
AT5G64685,,True,False
AT5G64687,1611.0,True,False
AT5G64690,1560.0,True,True
AT5G64700,1608.0,True,True
AT5G64710,2871.0,True,True
AT5G64720,529.0,True,True
AT5G64730,1217.0,True,True
AT5G64735,72.0,True,False
AT5G64740,4172.0,True,True
AT5G64750,1638.0,True,False
AT5G64760,1820.0,True,True
AT5G64770,686.0,True,True
AT5G64780,988.0,True,True
AT5G64790,1883.0,True,True
AT5G64800,758.0,True,True
AT5G64810,947.0,True,False
AT5G64813,2111.0,True,True
AT5G64816,975.0,True,True
AT5G64820,438.0,True,False
AT5G64830,1720.0,True,True
AT5G64840,2874.0,True,True
AT5G64850,908.0,True,True
AT5G64860,2022.0,True,True
AT5G64870,1860.0,True,True
AT5G64880,1049.0,True,True
AT5G64890,675.0,True,True
AT5G64900,691.0,True,True
AT5G64905,519.0,True,True
AT5G64910,1730.0,True,False
AT5G64920,1555.0,True,True
AT5G64930,1973.0,True,True
AT5G64940,2856.0,True,True
AT5G64950,1359.0,True,True
AT5G64960,2240.0,True,True
AT5G64970,2326.0,True,True
AT5G64980,1508.0,True,True
AT5G64990,937.0,True,True
AT5G65000,1411.0,True,True
AT5G65005,815.0,True,False
AT5G65010,2226.0,True,True
AT5G65015,73.0,True,False
AT5G65020,1643.0,True,True
AT5G65030,660.0,True,False
AT5G65040,800.0,True,True
AT5G65050,3384.0,True,True
AT5G65060,1464.0,True,False
AT5G65070,1646.0,True,True
AT5G65080,1227.0,True,True
AT5G65090,2091.0,True,True
AT5G65100,1701.0,True,True
AT5G65110,2682.0,True,True
AT5G65120,1517.0,True,True
AT5G65130,1165.0,True,True
AT5G65140,2128.0,True,True
AT5G65158,834.0,True,False
AT5G65160,2417.0,True,True
AT5G65165,1238.0,True,False
AT5G65170,2223.0,True,True
AT5G65180,2029.0,True,True
AT5G65200,1982.0,True,False
AT5G65205,1184.0,True,True
AT5G65207,518.0,True,False
AT5G65210,2955.0,True,True
AT5G65220,834.0,True,True
AT5G65230,1355.0,True,True
AT5G65240,3699.0,True,True
AT5G65250,1268.0,True,True
AT5G65260,1024.0,True,True
AT5G65270,1184.0,True,True
AT5G65274,408.0,True,False
AT5G65280,2280.0,True,True
AT5G65290,2972.0,True,True
AT5G65300,972.0,True,True
AT5G65310,2284.0,True,True
AT5G65320,1214.0,True,True
AT5G65330,1078.0,True,False
AT5G65340,1197.0,True,False
AT5G65350,615.0,True,True
AT5G65360,723.0,True,True
AT5G65370,888.0,True,True
AT5G65380,1973.0,True,True
AT5G65390,967.0,True,True
AT5G65400,1172.0,True,False
AT5G65410,1553.0,True,True
AT5G65420,2020.0,True,True
AT5G65430,1601.0,True,True
AT5G65440,4156.0,True,True
AT5G65445,82.0,True,False
AT5G65450,2759.0,True,True
AT5G65460,4549.0,True,True
AT5G65470,2166.0,True,True
AT5G65480,1199.0,True,True
AT5G65490,2142.0,True,True
AT5G65495,649.0,True,False
AT5G65500,2524.0,True,True
AT5G65510,1945.0,True,True
AT5G65520,876.0,True,True
AT5G65530,2034.0,True,True
AT5G65540,2049.0,True,True
AT5G65550,1683.0,True,True
AT5G65560,3697.0,True,True
AT5G65570,2700.0,True,True
AT5G65575,1369.0,True,False
AT5G65580,309.0,True,True
AT5G65590,1488.0,True,True
AT5G65600,2633.0,True,True
AT5G65609,529.0,True,False
AT5G65610,549.0,True,True
AT5G65613,342.0,True,False
AT5G65620,2617.0,True,True
AT5G65630,3569.0,True,True
AT5G65640,1544.0,True,True
AT5G65650,1055.0,True,True
AT5G65660,1436.0,True,True
AT5G65670,2139.0,True,True
AT5G65676,,True,False
AT5G65683,2956.0,True,False
AT5G65685,3201.0,True,True
AT5G65687,1922.0,True,False
AT5G65690,2763.0,True,False
AT5G65700,3664.0,True,True
AT5G65710,3229.0,True,True
AT5G65720,2047.0,True,True
AT5G65730,1470.0,True,True
AT5G65740,1537.0,True,False
AT5G65750,3542.0,True,True
AT5G65760,1763.0,True,True
AT5G65770,3797.0,True,True
AT5G65780,5571.0,True,True
AT5G65790,1567.0,True,True
AT5G65800,1877.0,True,True
AT5G65810,1243.0,True,True
AT5G65820,1914.0,True,True
AT5G65830,1584.0,True,True
AT5G65840,1263.0,True,True
AT5G65850,1345.0,True,True
AT5G65860,1464.0,True,True
AT5G65870,1102.0,True,True
AT5G65880,799.0,True,True
AT5G65890,2171.0,True,True
AT5G65900,2268.0,True,True
AT5G65910,1618.0,True,True
AT5G65920,2357.0,True,False
AT5G65925,810.0,True,False
AT5G65930,4234.0,True,True
AT5G65940,1564.0,True,True
AT5G65950,4115.0,True,True
AT5G65960,1497.0,True,True
AT5G65970,2257.0,True,True
AT5G65980,1916.0,True,False
AT5G65990,1608.0,True,True
AT5G66000,937.0,False,True
AT5G66004,,True,False
AT5G66005,1598.0,True,False
AT5G66010,1245.0,True,True
AT5G66020,1816.0,True,True
AT5G66030,3084.0,True,True
AT5G66040,855.0,True,True
AT5G66045,93.0,True,False
AT5G66050,2133.0,True,True
AT5G66052,799.0,True,False
AT5G66055,1785.0,True,True
AT5G66060,1318.0,True,True
AT5G66070,1425.0,True,True
AT5G66080,1931.0,True,True
AT5G66090,1001.0,True,True
AT5G66100,2283.0,True,True
AT5G66110,1281.0,True,True
AT5G66120,1978.0,True,True
AT5G66130,2203.0,True,True
AT5G66140,1122.0,True,True
AT5G66150,3365.0,True,True
AT5G66160,1696.0,True,True
AT5G66170,793.0,True,True
AT5G66180,1535.0,True,True
AT5G66190,1509.0,True,True
AT5G66200,2879.0,True,True
AT5G66210,2531.0,True,True
AT5G66220,696.0,True,True
AT5G66230,2165.0,True,True
AT5G66240,1455.0,True,True
AT5G66250,1679.0,True,True
AT5G66260,473.0,True,True
AT5G66270,2044.0,True,False
AT5G66280,1589.0,True,True
AT5G66290,1350.0,True,True
AT5G66300,1399.0,True,True
AT5G66310,4485.0,True,True
AT5G66320,2058.0,True,True
AT5G66330,1554.0,True,True
AT5G66340,455.0,True,True
AT5G66350,2608.0,True,True
AT5G66360,1459.0,True,True
AT5G66370,453.0,True,True
AT5G66380,1577.0,True,True
AT5G66390,1439.0,True,True
AT5G66400,1089.0,True,True
AT5G66410,1402.0,True,True
AT5G66420,2831.0,True,True
AT5G66430,1065.0,True,True
AT5G66440,1258.0,True,True
AT5G66450,1375.0,True,False
AT5G66455,,True,False
AT5G66460,2667.0,True,True
AT5G66470,1765.0,True,True
AT5G66480,1716.0,True,False
AT5G66490,567.0,True,True
AT5G66500,1687.0,True,True
AT5G66510,1268.0,True,True
AT5G66520,1958.0,True,True
AT5G66530,3346.0,True,True
AT5G66540,2017.0,True,True
AT5G66550,1193.0,True,True
AT5G66558,2884.0,True,False
AT5G66560,2384.0,True,True
AT5G66562,84.0,True,False
AT5G66564,84.0,True,False
AT5G66567,72.0,True,False
AT5G66570,1508.0,True,True
AT5G66580,1162.0,True,False
AT5G66590,996.0,True,True
AT5G66595,391.0,True,False
AT5G66600,3378.0,True,False
AT5G66610,2205.0,True,True
AT5G66620,2670.0,True,True
AT5G66630,2412.0,True,True
